SKUNumber,SKUDescription,UnitSize,UnitsPerCase,QtySoldInMonth,UnitofMeasureSold,LicNumber,LicName,CasePrice,UnitPrice
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76654200,HAPPY'S LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76658400,LIQUOR ON MCLEOD LAKEWOOD,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76679900,TRACKSIDE LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,76843900,LITTLE GUY LIQUOR CO.,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77237700,CO-OP WINE SPIRITS BEER - SHAWNESSY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77278000,SOBEYS LIQUOR (THICKWOOD),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77302100,SOBEYS LIQUOR (COCHRANE),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77353200,SAFEWAY LIQUOR (SOUTH TRAIL),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77360100,CANADIAN LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77392600,ACE LIQUOR DISCOUNTER AT SPRINGBANK,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77434500,TOWNHOUSE LIQUOR,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77500800,WINE & BEYOND AT SAGE HILL CROSSING,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77613100,SOBEYS LIQUOR (MAHOGANY),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77622400,BOW TRAIL LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77672300,A2Z LIQUOR,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77679800,BUFFALO TRAIL LIQUOR,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77728800,SAFEWAY LIQUOR SHAWNESSY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77912000,LIQUOR DEPOT AT MONTGOMERY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,77993900,OLDE TOWNE LIQUOR,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78013000,ACE LIQUOR DISCOUNTER AT EDMONTON TRAIL,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78050400,ACE LIQUOR DISCOUNTER AT TUSCANY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78050700,ACE LIQUOR DISCOUNTER AT CROSSROADS,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78064700,LIQUOR BANK FISHCREEK,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78086800,TIMBER RIDGE LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78106700,MH 2 LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78204200,EDGEMONT LIQUORLAND WINE & BEER SHOP,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78207100,MILLARVILLE GENERAL STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,1,CS,78229900,DOORTENDER,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,75618600,CALGARY CO-OP WINES & SPIRITS - RICHMOND,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,76558100,CALGARY CO-OP WINES & SPIRITS - WEST,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,76985000,LIQUOR BANK NORTHMOUNT,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77237700,CO-OP WINE SPIRITS BEER - SHAWNESSY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77278000,SOBEYS LIQUOR (THICKWOOD),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77360100,CANADIAN LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77364100,SPIRITS WEST,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77728800,SAFEWAY LIQUOR SHAWNESSY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,77816200,WILLOW PARK WINES & SPIRITS,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,78049100,ACE LIQUOR DISCOUNTER AT CANMORE SOUTH,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,78050400,ACE LIQUOR DISCOUNTER AT TUSCANY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,2,CS,78064700,LIQUOR BANK FISHCREEK,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,3,CS,76226200,SOBEYS LIQUOR (TUSCANY),75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,3,CS,77472300,CO-OP WINE SPIRITS BEER - AUBURN BAY,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,3,CS,77725800,121 JASPER LIQUOR,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,5,CS,77755500,ABASAND LIQUOR STORE,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,5,CS,78218400,LIQUOR POINT,75.66,12.61
804845,MISTY MOUNTAIN HOPS NEIPA 4X6X473ML -CLS,1892,6,7,CS,77996300,ACE LIQUOR DISCOUNTER AT CANMORE,75.66,12.61
812736,TEN PEAKS PALE ALE 50L KEG-CLS,50000,1,1,KE,77224300,LIQUORAMA,259.75,259.75
812738,RAILWAY AVENUE RYE IPA 50L KEG CLS,50000,1,1,KE,75843500,PADDY MCSWIGGINS,259.75,259.75
812746,MISTY MTN HOPS NEIPA 50L KEG - CLS,50000,1,1,KE,77190700,WINE & BEYOND AT EMERALD HILLS,259.75,259.75
812746,MISTY MTN HOPS NEIPA 50L KEG - CLS,50000,1,1,KE,77450900,BARCELONA TAVERN,259.75,259.75
812746,MISTY MTN HOPS NEIPA 50L KEG - CLS,50000,1,1,KE,78063700,WILLOW PARK PAX EDMONTON,259.75,259.75
812746,MISTY MTN HOPS NEIPA 50L KEG - CLS,50000,1,3,KE,77816200,WILLOW PARK WINES & SPIRITS,259.75,259.75
812747,GEORGETOWN BROWN ALE 50L KEG - CLS,50000,1,1,KE,76628200,WOOD STEAKHOUSE & LOUNGE,259.75,259.75
812747,GEORGETOWN BROWN ALE 50L KEG - CLS,50000,1,1,KE,77816200,WILLOW PARK WINES & SPIRITS,259.75,259.75
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,0,CS,77185600,BANFF GONDOLA,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,71805900,J. WEBB  WINE MERCHANT LTD.,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,76843900,LITTLE GUY LIQUOR CO.,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,76965500,WILD ORCHID LIQUOR COMPANY,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77364100,SPIRITS WEST,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77434500,TOWNHOUSE LIQUOR,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77461400,CRAFT CELLARS,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77718700,CRAFT BEER NATION,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77784900,BOSS LIQUOR,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77920900,BEER DEN,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,77976000,BIN 905 DISTINCT WINES,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,78020100,3 PEAKS LIQUOR,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,1,CS,78197300,LIQUOR JUNCTION,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,2,CS,76345200,BK BOWFORT LIQUOR STORE,75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,2,CS,77323100,SOBEYS LIQUOR (LEWIS ESTATES),75.66,12.61
836543,HIGHLINE LAGERED BLONDE 473ML CAN FLAT C,1892,6,2,CS,77434500,TOWNHOUSE LIQUOR,75.66,12.61
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,75699800,ST. JAMES'S GATE,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,75843500,PADDY MCSWIGGINS,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,77190700,WINE & BEYOND AT EMERALD HILLS,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,77450900,BARCELONA TAVERN,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,77461400,CRAFT CELLARS,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,77627600,WISE GUYS LIQUOR,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-1,KE,78063700,WILLOW PARK PAX EDMONTON,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-2,KE,76678400,FAIRMONT BANFF SPRINGS,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-2,KE,77224300,LIQUORAMA,30.00,30.00
900719,CANMORE BREWING CO. EMPTY KEG DEPOSIT,0,1,-7,KE,77816200,WILLOW PARK WINES & SPIRITS,30.00,30.00
